subj_idx,cond,R1,R2,reward,choice,rt,postjudgment,block
36,1,11,12,12,2,0.815,0.22,1
36,1,11,12,12,2,1.871,0.03,1
36,1,13,12,12,2,NaN,0.5,1
36,1,13,12,12,2,0.768,0.14,1
36,1,13,12,12,2,1.665,0.5,1
36,1,13,14,14,2,2.649,0.5,1
36,1,13,14,14,2,1.678,0.5,1
36,1,13,14,14,2,3.088,0.21,1
36,1,13,14,14,2,1.565,0.26,1
36,1,13,14,14,2,2.016,0.74,1
36,1,13,14,14,2,8.664,0.09,1
36,1,15,14,14,2,1.45,0.5,1
36,1,15,16,16,2,0.538,0.83,1
36,1,15,16,16,2,0.439,0.09,1
36,1,15,16,16,2,0.895,0.94,1
36,1,17,16,16,2,3.989,0.81,1
36,1,17,18,18,2,0.891,0.5,1
36,1,17,18,18,2,0.439,0.33,1
36,1,17,18,18,2,0.698,0.5,1
36,1,17,18,18,2,0.827,0.71,1
36,1,17,18,18,2,NaN,0.5,1
36,1,17,18,18,2,1.702,0.07,1
36,1,19,18,18,2,1.355,0.78,1
36,1,19,20,20,2,0.95,0.5,1
36,1,19,20,20,2,0.669,0.5,1
36,1,19,20,20,2,0.503,0.5,1
36,1,19,20,20,2,0.511,0.5,1
36,1,21,20,20,2,0.57,0.5,1
36,1,21,20,20,2,0.969,0.5,1
36,1,21,20,20,2,0.903,0.5,1
36,1,21,20,20,2,0.981,0.5,1
36,1,21,20,20,2,4.363,0.72,1
36,1,21,20,20,2,2.275,0.72,1
36,1,21,20,20,2,1.336,0.5,1
36,1,21,20,20,2,0.528,0.5,1
36,1,21,20,20,2,0.503,0.5,1
36,1,21,22,22,2,0.528,0.92,1
36,1,21,22,22,2,0.746,0.22,1
36,1,21,22,22,2,0.512,0.84,1
36,1,21,22,22,2,1.287,0.05,1
36,1,21,22,22,2,2.734,0.65,1
36,1,21,22,22,2,4.061,0.5,1
36,1,21,22,22,2,0.608,0.5,1
36,1,21,22,22,2,0.493,0.69,1
36,1,21,22,22,2,0.913,0.26,1
36,1,21,22,22,2,2.146,0.5,1
36,1,21,22,22,2,0.587,0.22,1
36,1,21,22,22,2,4.625,0.1,1
36,1,21,22,22,2,1.662,0.87,1
36,1,21,22,22,2,2.199,0.5,1
36,1,21,22,22,2,0.503,0.5,1
36,1,21,22,22,2,0.423,0.5,1
37,1,3,2,3,1,7.009,0,1
37,1,3,2,2,2,1.232,0,1
37,1,3,4,3,1,0.725,0.76,1
37,1,3,4,3,1,0.974,0.94,1
37,1,3,4,3,1,1.213,1,1
37,1,3,4,3,1,0.501,1,1
37,1,3,4,3,1,1.468,1,1
37,1,3,4,3,1,1.245,1,1
37,1,3,4,3,1,2.502,1,1
37,1,3,4,3,1,0.946,1,1
37,1,3,4,3,1,1.563,0.97,1
37,1,3,4,3,1,1.212,0.99,1
37,1,3,4,3,1,1.261,1,1
37,1,3,4,3,1,0.869,0.98,1
37,1,3,4,3,1,0.828,1,1
37,1,5,4,5,1,1.558,1,1
37,1,5,4,4,2,NaN,0,1
37,1,5,4,5,1,0.556,0.77,1
37,1,5,4,5,1,0.912,0.83,1
37,1,5,4,5,1,0.997,0.99,1
37,1,5,4,5,1,0.78,0.92,1
37,1,5,4,5,1,0.715,0.93,1
37,1,5,4,5,1,0.486,0.94,1
37,1,5,4,5,1,0.822,1,1
37,1,5,4,5,1,0.819,0.98,1
37,1,5,6,5,1,2.876,0.99,1
37,1,5,6,5,1,0.821,0.86,1
37,1,5,6,5,1,0.959,0.95,1
37,1,5,6,5,1,0.437,0.94,1
37,1,5,6,5,1,0.717,0.92,1
37,1,5,6,5,1,0.701,0.94,1
37,1,5,6,5,1,0.901,0.85,1
37,1,5,6,5,1,4.621,1,1
37,1,5,6,5,1,1.717,0.96,1
37,1,5,6,5,1,0.747,0.94,1
37,1,5,6,5,1,0.862,0.95,1
37,1,5,6,5,1,0.651,1,1
37,1,5,6,5,1,0.453,0.91,1
37,1,5,6,5,1,0.775,0.97,1
37,1,5,6,5,1,0.749,0.98,1
37,1,5,6,5,1,0.894,1,1
37,1,7,6,7,1,0.749,1,1
37,1,7,6,6,2,0.805,0,1
37,1,7,6,7,1,0.454,0.94,1
37,1,7,6,7,1,0.523,0.5,1
37,1,7,8,7,1,0.862,1,1
37,1,7,8,7,1,0.558,1,1
37,1,7,8,7,1,0.678,1,1
37,1,7,8,7,1,1.173,1,1
37,1,7,8,7,1,0.821,0.99,1
37,1,7,8,7,1,0.774,1,1
37,1,7,8,7,1,0.659,1,1
37,1,7,8,7,1,0.638,1,1
37,1,7,8,7,1,0.613,1,1
37,1,7,8,7,1,1.109,0.99,1
37,1,9,8,9,1,0.877,1,1
37,1,9,8,9,1,0.837,0.99,1
37,1,9,8,8,2,0.566,0.06,1
37,1,9,8,9,1,0.422,1,1
37,1,9,10,9,1,1.037,0.9,1
37,1,11,10,11,1,0.918,0.94,1
37,1,11,12,11,1,0.518,1,1
37,1,11,12,12,2,0.406,0,1
37,1,11,12,12,2,1.614,1,1
37,1,11,12,12,2,0.878,0.94,1
37,1,11,12,12,2,1.734,1,1
37,1,11,12,12,2,0.853,0.99,1
37,1,11,12,12,2,0.733,1,1
37,1,11,12,12,2,0.876,1,1
37,1,13,12,12,2,1.558,0.94,1
37,1,13,12,12,2,0.654,1,1
37,1,13,12,12,2,0.621,1,1
37,1,13,12,12,2,0.733,0.99,1
37,1,13,14,14,2,1.24,0.98,1
37,1,13,14,14,2,3.293,1,1
37,1,13,14,13,1,0.509,0.16,1
37,1,13,14,14,2,0.694,0.96,1
37,1,13,14,14,2,0.901,0.93,1
37,1,13,14,14,2,0.742,0.9,1
37,1,13,14,14,2,0.862,0.94,1
37,1,15,14,14,2,0.551,0.93,1
37,1,15,14,14,2,0.476,0.94,1
37,1,15,14,14,2,1.371,0.97,1
37,1,15,14,14,2,1.142,0.99,1
37,1,15,16,16,2,0.614,1,1
37,1,15,16,16,2,0.742,0.94,1
37,1,15,16,15,1,NaN,0.03,1
37,1,15,16,16,2,0.784,0.4,1
37,1,17,16,16,2,0.558,1,1
37,1,17,16,16,2,0.822,0.95,1
37,1,17,16,16,2,0.899,1,1
37,1,17,16,16,2,0.71,0.91,1
37,1,17,16,16,2,0.548,0.83,1
37,1,17,16,16,2,0.462,0.66,1
37,1,17,16,16,2,0.437,0.66,1
37,1,17,16,16,2,0.422,0.58,1
37,1,17,16,16,2,0.565,0.61,1
37,1,17,18,18,2,0.534,0.65,1
37,1,17,18,17,1,0.494,0.5,1
37,1,17,18,18,2,0.87,1,1
38,1,2,3,2,1,1.233,0.5,1
38,1,2,3,2,1,0.861,0.69,1
38,1,2,3,3,2,0.616,0.5,1
38,1,2,3,3,2,0.855,0.87,1
38,1,2,3,3,2,0.478,1,1
38,1,2,3,3,2,0.485,1,1
38,1,2,3,3,2,0.483,1,1
38,1,2,3,3,2,0.391,1,1
38,1,2,3,3,2,0.408,1,1
38,1,4,3,3,2,0.416,1,1
38,1,4,3,3,2,0.422,1,1
38,1,4,3,3,2,0.385,1,1
38,1,4,5,5,2,0.445,1,1
38,1,6,5,5,2,0.547,1,1
38,1,6,7,7,2,0.499,1,1
38,1,8,7,8,1,0.431,0.58,1
38,1,8,7,8,1,0.717,1,1
38,1,8,7,8,1,0.629,0.83,1
38,1,8,7,7,2,0.562,0.7,1
38,1,8,7,8,1,0.399,0.87,1
38,1,8,7,8,1,0.383,0.73,1
38,1,8,9,8,1,0.423,0.76,1
38,1,8,9,8,1,0.324,0.5,1
38,1,8,9,8,1,0.362,0.5,1
38,1,8,9,9,2,0.399,0.5,1
38,1,8,9,9,2,0.429,0.5,1
38,1,8,9,9,2,0.561,0.98,1
38,1,8,9,9,2,0.675,1,1
38,1,8,9,8,1,0.368,0.72,1
38,1,8,9,9,2,0.415,1,1
38,1,8,9,9,2,0.668,0.94,1
38,1,8,9,9,2,1.731,0.87,1
38,1,8,9,9,2,0.407,0.78,1
38,1,8,9,8,1,0.331,0.89,1
38,1,10,9,9,2,0.438,0.82,1
38,1,10,9,9,2,0.685,0.5,1
38,1,10,9,9,2,0.439,0.5,1
38,1,10,11,11,2,0.438,0.5,1
38,1,10,11,11,2,0.483,0.5,1
38,1,10,11,10,1,0.448,0.5,1
38,1,10,11,11,2,0.41,0.5,1
38,1,10,11,11,2,0.385,0.5,1
38,1,10,11,11,2,0.352,0.5,1
38,1,10,11,11,2,0.444,0.5,1
38,1,10,11,11,2,0.451,0.5,1
38,1,10,11,10,1,0.331,0.18,1
38,1,10,11,11,2,0.456,0.5,1
38,1,10,11,11,2,1.51,0.5,1
38,1,10,11,11,2,0.407,0.5,1
38,1,10,11,11,2,0.37,0.5,1
38,1,10,11,11,2,0.384,0.5,1
38,1,10,11,11,2,0.361,0.5,1
38,1,10,11,11,2,0.405,0.5,1
38,1,10,11,10,1,0.291,0.5,1
38,1,10,11,11,2,0.414,0.93,1
38,1,10,11,11,2,0.401,1,1
38,1,10,11,11,2,0.531,0.98,1
38,1,10,11,11,2,0.383,0.5,1
38,1,10,11,11,2,0.468,0.5,1
38,1,12,11,11,2,0.43,0.5,1
38,1,12,11,11,2,0.445,0.5,1
38,1,12,11,11,2,0.469,0.5,1
38,1,12,11,11,2,0.438,0.5,1
38,1,12,11,11,2,0.5,0.5,1
38,1,12,13,13,2,0.474,0.75,1
38,1,12,13,13,2,0.463,0.5,1
38,1,12,13,12,1,0.352,0.5,1
38,1,12,13,13,2,0.515,0.9,1
38,1,12,13,13,2,0.483,0.74,1
38,1,12,13,13,2,0.407,0.87,1
38,1,12,13,13,2,0.484,0.98,1
38,1,12,13,13,2,0.539,1,1
38,1,12,13,13,2,0.462,0.9,1
38,1,12,13,13,2,0.408,0.87,1
38,1,12,13,13,2,0.444,0.93,1
38,1,12,13,13,2,0.415,0.82,1
38,1,12,13,13,2,0.477,0.83,1
38,1,12,13,13,2,0.491,0.87,1
38,1,14,13,13,2,0.391,0.97,1
38,1,14,13,13,2,0.406,0.87,1
38,1,14,13,13,2,0.922,0.66,1
38,1,14,13,13,2,0.412,0.98,1
38,1,14,13,13,2,0.415,0.92,1
38,1,14,13,13,2,0.415,0.96,1
38,1,14,15,15,2,0.675,0.91,1
38,1,14,15,15,2,0.593,0.84,1
38,1,14,15,15,2,0.445,0.8,1
38,1,14,15,15,2,0.999,0.75,1
38,1,14,15,15,2,0.452,0.95,1
38,1,14,15,15,2,0.478,0.98,1
38,1,14,15,15,2,NaN,0.65,1
38,1,14,15,15,2,2.681,0.79,1
38,1,14,15,15,2,0.347,0.77,1
38,1,14,15,15,2,0.461,0.79,1
38,1,14,15,15,2,0.369,0.73,1
38,1,14,15,15,2,0.374,0.87,1
38,1,14,15,15,2,0.352,0.77,1
38,1,14,15,15,2,NaN,0.79,1
38,1,14,15,15,2,7.171,0.72,1
38,1,14,15,15,2,8.606,0.93,1
39,1,2,3,2,1,0.794,0.5,1
39,1,4,3,3,2,0.435,0.5,1
39,1,4,3,3,2,0.323,0.5,1
39,1,4,3,3,2,0.453,0.6,1
39,1,4,3,4,1,0.387,0.5,1
39,1,4,3,4,1,0.728,0.5,1
39,1,4,3,4,1,0.69,0.29,1
39,1,4,3,4,1,0.521,0.18,1
39,1,4,3,4,1,0.394,0,1
39,1,4,3,4,1,0.329,0.5,1
39,1,4,3,3,2,0.391,0.5,1
39,1,4,3,4,1,0.249,0.5,1
39,1,4,3,4,1,0.65,0.5,1
39,1,4,3,4,1,0.526,0.5,1
39,1,4,5,4,1,0.368,0.5,1
39,1,4,5,4,1,0.229,0.97,1
39,1,4,5,4,1,0.263,1,1
39,1,4,5,4,1,0.275,1,1
39,1,4,5,4,1,0.397,0.5,1
39,1,4,5,4,1,0.337,0.5,1
39,1,4,5,4,1,0.291,0.5,1
39,1,4,5,4,1,0.404,0.5,1
39,1,4,5,4,1,0.253,0.5,1
39,1,4,5,4,1,0.256,0.5,1
39,1,4,5,4,1,0.244,0.5,1
39,1,6,5,6,1,0.283,0.5,1
39,1,6,5,6,1,0.46,0.5,1
39,1,6,5,6,1,0.369,0.5,1
39,1,6,5,6,1,0.475,0.92,1
39,1,6,5,5,2,0.29,0.5,1
39,1,6,5,6,1,0.413,1,1
39,1,6,5,6,1,0.401,0.5,1
39,1,6,5,6,1,0.322,0.5,1
39,1,6,5,6,1,0.251,0.5,1
39,1,6,7,6,1,0.29,0.5,1
39,1,6,7,6,1,0.309,1,1
39,1,6,7,6,1,0.294,1,1
39,1,6,7,6,1,0.292,1,1
39,1,6,7,7,2,0.387,0.5,1
39,1,6,7,7,2,0.698,0.5,1
39,1,6,7,7,2,0.403,0.5,1
39,1,6,7,7,2,0.519,0.5,1
39,1,8,7,7,2,0.555,0.5,1
39,1,8,7,7,2,0.477,0.5,1
39,1,8,7,7,2,0.365,1,1
39,1,8,7,7,2,0.281,1,1
39,1,8,7,7,2,0.613,1,1
39,1,8,7,8,1,0.324,0.07,1
39,1,8,7,8,1,0.545,0.5,1
39,1,8,7,8,1,0.917,0.5,1
39,1,8,7,8,1,0.254,0.5,1
39,1,8,7,8,1,0.556,1,1
39,1,8,7,7,2,0.274,0.5,1
39,1,8,7,8,1,0.238,0.5,1
39,1,8,9,9,2,0.376,0.5,1
39,1,10,9,9,2,0.557,1,1
39,1,10,9,9,2,0.33,0.9,1
39,1,10,11,11,2,0.334,1,1
39,1,10,11,11,2,0.522,1,1
39,1,12,11,11,2,0.642,1,1
39,1,12,11,11,2,3.244,1,1
39,1,12,13,13,2,0.326,1,1
39,1,12,13,13,2,0.43,1,1
39,1,12,13,12,1,0.288,0.5,1
39,1,12,13,13,2,0.528,1,1
39,1,12,13,13,2,6.189,1,1
39,1,12,13,13,2,0.505,0.48,1
39,1,14,13,13,2,0.392,0.46,1
39,1,14,13,13,2,1.272,1,1
39,1,14,13,14,1,0.383,0.5,1
39,1,14,13,14,1,0.264,1,1
39,1,14,13,14,1,0.745,1,1
39,1,14,15,14,1,0.738,0.5,1
39,1,14,15,14,1,0.522,1,1
39,1,14,15,14,1,0.387,1,1
39,1,14,15,14,1,0.478,1,1
39,1,14,15,14,1,0.359,1,1
39,1,14,15,14,1,0.354,1,1
39,1,14,15,14,1,0.291,1,1
39,1,14,15,15,2,0.323,0.04,1
39,1,14,15,15,2,0.324,1,1
39,1,14,15,15,2,0.508,1,1
39,1,14,15,15,2,NaN,1,1
39,1,14,15,14,1,0.462,1,1
39,1,14,15,15,2,0.359,1,1
39,1,14,15,15,2,0.538,0.5,1
39,1,14,15,15,2,0.526,0.5,1
39,1,14,15,14,1,0.42,0.5,1
39,1,14,15,15,2,0.269,0.5,1
39,1,14,15,15,2,0.371,0.5,1
39,1,14,15,15,2,0.286,0.5,1
39,1,14,15,15,2,0.298,0.5,1
39,1,14,15,15,2,0.268,0.5,1
39,1,14,15,14,1,0.333,0.5,1
39,1,14,15,15,2,0.295,0.5,1
39,1,14,15,15,2,0.242,0.5,1
39,1,14,15,15,2,0.292,0.5,1
39,1,14,15,15,2,0.573,0.5,1
39,1,14,15,15,2,0.375,0.5,1
39,1,14,15,15,2,0.433,0.5,1
40,1,3,2,2,2,3.457,0.62,1
40,1,3,2,2,2,2.038,0.22,1
40,1,3,2,3,1,2.497,0.19,1
40,1,3,2,3,1,3.354,0.66,1
40,1,3,2,3,1,1.639,0.1,1
40,1,3,2,2,2,1.709,0.15,1
40,1,3,2,3,1,0.846,0.74,1
40,1,3,2,3,1,0.782,0.84,1
40,1,3,2,3,1,0.801,0.88,1
40,1,3,2,3,1,1.245,0.79,1
40,1,3,2,3,1,1.391,0.95,1
40,1,3,2,3,1,1.839,0.84,1
40,1,3,2,2,2,0.758,0.36,1
40,1,3,2,3,1,0.589,0.98,1
40,1,3,2,3,1,0.489,1,1
40,1,3,2,2,2,4.537,0.06,1
40,1,3,2,3,1,0.623,0.78,1
40,1,3,2,3,1,0.444,0.71,1
40,1,3,2,3,1,1.535,1,1
40,1,3,2,3,1,1.072,0.87,1
40,1,3,4,3,1,2.421,0.83,1
40,1,3,4,4,2,2.088,0.15,1
40,1,5,4,4,2,1.958,0.2,1
40,1,5,4,4,2,0.963,0.59,1
40,1,5,4,5,1,1.915,0.05,1
40,1,5,4,4,2,1.365,0.29,1
40,1,5,4,5,1,0.692,0.8,1
40,1,5,4,4,2,0.745,0.87,1
40,1,5,4,5,1,0.735,0.76,1
40,1,5,4,5,1,0.609,0.94,1
40,1,5,4,4,2,0.674,0.37,1
40,1,5,4,5,1,1.256,1,1
40,1,5,4,5,1,2.765,0.83,1
40,1,5,4,4,2,0.643,0.03,1
40,1,5,4,5,1,1.263,0.83,1
40,1,5,4,5,1,1.791,0.9,1
40,1,5,4,4,2,0.626,1,1
40,1,5,4,5,1,0.957,0.96,1
40,1,5,4,5,1,1.2,1,1
40,1,5,4,4,2,0.9,0.14,1
40,1,5,4,5,1,0.912,0.93,1
40,1,5,6,5,1,1.144,0.86,1
40,1,5,6,6,2,2.507,0.12,1
40,1,5,6,6,2,1.419,0.96,1
40,1,5,6,6,2,2.992,1,1
40,1,5,6,5,1,1.688,0.19,1
40,1,5,6,5,1,1.705,0.18,1
40,1,5,6,6,2,0.719,1,1
40,1,5,6,6,2,1.413,0.89,1
40,1,5,6,5,1,2.09,0.22,1
40,1,5,6,6,2,0.926,0.94,1
40,1,5,6,6,2,2.248,1,1
40,1,5,6,5,1,2.766,0.21,1
40,1,5,6,6,2,1.426,1,1
40,1,5,6,6,2,2.562,1,1
40,1,5,6,5,1,0.957,0.3,1
40,1,5,6,6,2,0.643,1,1
40,1,5,6,6,2,0.548,0.92,1
40,1,5,6,5,1,1.483,0.22,1
40,1,5,6,6,2,1.107,0.86,1
40,1,5,6,6,2,0.658,0.89,1
40,1,5,6,5,1,2.103,0.64,1
40,1,7,6,6,2,0.744,1,1
40,1,7,6,6,2,2.03,1,1
40,1,7,6,7,1,1.666,0.19,1
40,1,7,6,7,1,0.645,1,1
40,1,7,6,7,1,0.669,0.92,1
40,1,7,6,6,2,0.652,0.27,1
40,1,7,6,7,1,0.972,1,1
40,1,7,6,7,1,1.278,1,1
40,1,7,8,8,2,0.95,0.26,1
40,1,7,8,7,1,1.664,0.1,1
40,1,7,8,8,2,1.216,1,1
40,1,9,8,8,2,1.072,0.91,1
40,1,9,8,8,2,1.88,1,1
40,1,9,8,9,1,0.792,0.26,1
40,1,9,8,8,2,1.727,0.17,1
40,1,9,8,9,1,0.91,0.88,1
40,1,9,8,8,2,1.059,0.1,1
40,1,9,8,9,1,0.878,0.72,1
40,1,9,8,8,2,2.501,0.23,1
40,1,9,8,9,1,0.807,1,1
40,1,9,8,9,1,1.65,1,1
40,1,9,8,9,1,0.866,0.92,1
40,1,9,10,10,2,0.706,0,1
40,1,11,10,10,2,1.545,1,1
40,1,11,10,11,1,3.447,0,1
40,1,11,10,10,2,1.862,0,1
40,1,11,10,11,1,1.476,1,1
40,1,11,10,10,2,1.216,0.33,1
40,1,11,10,11,1,1.003,0.91,1
40,1,11,10,11,1,1.075,1,1
40,1,11,10,10,2,0.713,0.23,1
40,1,11,10,10,2,0.814,0.3,1
40,1,11,10,11,1,1.075,1,1
40,1,11,10,11,1,1.1,1,1
40,1,11,10,10,2,0.785,0.2,1
40,1,11,10,10,2,1.64,0.26,1
40,1,11,10,11,1,0.587,1,1
40,1,11,12,11,1,0.917,0.98,1
41,1,3,2,3,1,1.061,0.5,1
41,1,3,2,2,2,0.781,0.5,1
41,1,3,2,3,1,0.492,0.5,1
41,1,3,2,3,1,0.45,0.71,1
41,1,3,2,3,1,0.907,0.73,1
41,1,3,2,3,1,0.347,1,1
41,1,3,2,3,1,0.786,0.91,1
41,1,3,2,3,1,0.349,0.98,1
41,1,3,2,3,1,0.687,1,1
41,1,3,2,3,1,0.314,1,1
41,1,3,2,3,1,0.811,1,1
41,1,3,2,3,1,0.307,1,1
41,1,3,2,3,1,0.596,1,1
41,1,3,2,3,1,0.514,1,1
41,1,3,2,3,1,0.382,1,1
41,1,3,2,3,1,0.388,1,1
41,1,3,2,2,2,0.423,0.13,1
41,1,3,2,3,1,0.347,0.98,1
41,1,3,2,3,1,0.799,0.81,1
41,1,3,2,3,1,1.026,0.86,1
41,1,3,2,3,1,0.345,0.89,1
41,1,3,2,3,1,0.764,0.82,1
41,1,3,2,3,1,0.749,0.87,1
41,1,3,2,3,1,0.315,0.99,1
41,1,3,2,2,2,0.653,0.23,1
41,1,3,2,3,1,0.331,0.75,1
41,1,3,2,3,1,0.35,0.77,1
41,1,3,2,3,1,0.29,0.85,1
41,1,3,2,3,1,0.756,0.5,1
41,1,3,2,3,1,0.344,1,1
41,1,3,2,3,1,0.642,0.96,1
41,1,3,2,3,1,0.967,0.87,1
41,1,3,2,3,1,0.338,0.96,1
41,1,3,2,3,1,NaN,0.93,1
41,1,3,2,3,1,0.276,0.82,1
41,1,3,4,3,1,0.319,1,1
41,1,3,4,3,1,0.315,0.96,1
41,1,3,4,3,1,0.31,0.95,1
41,1,3,4,3,1,0.304,0.93,1
41,1,3,4,3,1,0.308,0.98,1
41,1,3,4,3,1,0.294,0.88,1
41,1,3,4,3,1,0.305,0.98,1
41,1,3,4,3,1,0.528,1,1
41,1,3,4,3,1,0.747,1,1
41,1,3,4,3,1,0.327,0.98,1
41,1,3,4,3,1,0.298,0.98,1
41,1,3,4,3,1,0.377,0.98,1
41,1,3,4,3,1,0.33,1,1
41,1,3,4,3,1,0.363,1,1
41,1,5,4,5,1,0.539,0.99,1
41,1,5,4,5,1,0.597,1,1
41,1,5,4,5,1,0.349,0.97,1
41,1,5,4,4,2,0.295,0.04,1
41,1,5,4,5,1,0.415,0.93,1
41,1,5,4,5,1,0.29,1,1
41,1,5,4,5,1,0.299,1,1
41,1,5,6,5,1,0.408,1,1
41,1,5,6,5,1,NaN,0.89,1
41,1,5,6,5,1,0.276,0.99,1
41,1,5,6,5,1,0.674,1,1
41,1,7,6,7,1,0.365,0.98,1
41,1,7,6,7,1,0.358,0.5,1
41,1,7,6,7,1,0.539,1,1
41,1,7,6,7,1,0.336,0.97,1
41,1,7,6,7,1,0.364,1,1
41,1,7,8,7,1,0.297,0.98,1
41,1,7,8,7,1,0.387,0.96,1
41,1,7,8,7,1,0.305,1,1
41,1,7,8,7,1,0.414,0.98,1
41,1,7,8,7,1,0.376,0.99,1
41,1,7,8,7,1,0.321,1,1
41,1,7,8,8,2,0.304,0,1
41,1,7,8,8,2,0.482,0.85,1
41,1,9,8,9,1,1.036,0.09,1
41,1,9,8,9,1,0.366,0.81,1
41,1,9,8,9,1,0.391,0.87,1
41,1,9,8,9,1,0.337,0.98,1
41,1,9,8,9,1,0.355,1,1
41,1,9,8,9,1,0.339,0.92,1
41,1,9,8,9,1,0.312,0.94,1
41,1,9,10,10,2,0.923,0.03,1
41,1,11,10,11,1,0.521,0.94,1
41,1,11,10,11,1,0.34,0.87,1
41,1,11,10,11,1,0.797,0.76,1
41,1,11,10,11,1,0.405,0.9,1
41,1,11,10,10,2,0.321,0.12,1
41,1,11,10,11,1,0.342,0.96,1
41,1,11,10,11,1,0.392,0.83,1
41,1,11,10,11,1,0.304,0.89,1
41,1,11,12,11,1,0.54,1,1
41,1,11,12,11,1,0.617,0.83,1
41,1,11,12,11,1,0.287,0.91,1
41,1,11,12,11,1,0.66,0.81,1
41,1,11,12,11,1,0.267,0.75,1
41,1,11,12,11,1,0.322,1,1
41,1,11,12,12,2,0.256,0.24,1
41,1,11,12,12,2,0.342,0.96,1
41,1,11,12,11,1,0.391,0.66,1
41,1,11,12,12,2,0.304,0.99,1
41,1,11,12,12,2,0.363,1,1
41,1,11,12,12,2,0.342,0.87,1
42,1,2,3,3,2,2.683,0.82,1
42,1,2,3,3,2,2.044,0.93,1
42,1,2,3,3,2,1.355,1,1
42,1,2,3,3,2,1.04,0.85,1
42,1,2,3,2,1,1.03,0.6,1
42,1,2,3,3,2,0.773,0.95,1
42,1,2,3,3,2,0.767,0.91,1
42,1,2,3,3,2,0.693,1,1
42,1,2,3,3,2,1.109,0.98,1
42,1,2,3,3,2,1.06,0.98,1
42,1,2,3,3,2,0.626,0.92,1
42,1,2,3,3,2,0.617,0.93,1
42,1,2,3,3,2,0.574,0.98,1
42,1,2,3,3,2,0.583,0.94,1
42,1,2,3,3,2,0.646,0.93,1
42,1,2,3,3,2,0.573,1,1
42,1,2,3,3,2,0.59,1,1
42,1,4,3,3,2,0.57,1,1
42,1,4,3,3,2,1.07,1,1
42,1,4,3,3,2,0.983,1,1
42,1,4,3,3,2,0.734,1,1
42,1,4,3,3,2,0.687,1,1
42,1,4,3,3,2,0.547,0.96,1
42,1,4,3,3,2,0.538,1,1
42,1,4,3,3,2,0.553,0.98,1
42,1,4,3,3,2,0.459,0.98,1
42,1,4,5,5,2,0.443,0.93,1
42,1,6,5,5,2,0.966,1,1
42,1,6,5,5,2,0.51,0.97,1
42,1,6,5,5,2,0.636,1,1
42,1,6,5,5,2,0.581,1,1
42,1,6,5,5,2,0.441,0.9,1
42,1,6,5,5,2,0.636,1,1
42,1,6,5,5,2,0.653,1,1
42,1,6,5,5,2,0.546,0.97,1
42,1,6,5,5,2,0.559,0.97,1
42,1,6,5,5,2,0.57,0.96,1
42,1,6,5,5,2,0.622,0.94,1
42,1,6,5,6,1,1.749,1,1
42,1,6,5,6,1,0.756,0.93,1
42,1,6,5,6,1,0.451,0.93,1
42,1,6,5,5,2,0.45,0.98,1
42,1,6,5,6,1,0.591,1,1
42,1,6,5,6,1,0.631,0.96,1
42,1,6,5,6,1,0.573,0.96,1
42,1,6,5,6,1,0.599,1,1
42,1,6,5,6,1,0.423,0.98,1
42,1,6,5,6,1,0.589,1,1
42,1,6,5,6,1,0.527,0.94,1
42,1,6,5,6,1,0.437,1,1
42,1,6,5,6,1,0.718,1,1
42,1,6,5,6,1,0.534,0.96,1
42,1,6,5,6,1,0.758,1,1
42,1,6,5,6,1,0.976,1,1
42,1,6,5,6,1,0.4,1,1
42,1,6,5,6,1,0.544,0.94,1
42,1,6,5,6,1,0.295,0.93,1
42,1,6,5,5,2,0.7,0.88,1
42,1,6,5,6,1,0.777,0.9,1
42,1,6,7,6,1,0.48,0.93,1
42,1,6,7,6,1,0.46,0.95,1
42,1,6,7,6,1,11.429,0.98,1
42,1,8,7,8,1,0.332,0.97,1
42,1,8,7,7,2,1.037,0.98,1
42,1,8,7,8,1,0.444,0.97,1
42,1,8,7,8,1,0.44,0.93,1
42,1,8,7,8,1,0.582,0.98,1
42,1,8,7,8,1,5.273,1,1
42,1,8,7,8,1,0.43,0.99,1
42,1,8,7,8,1,0.351,0.99,1
42,1,8,7,8,1,5.45,1,1
42,1,8,7,8,1,0.405,0.94,1
42,1,8,7,8,1,0.47,0.99,1
42,1,8,7,8,1,0.798,0.98,1
42,1,8,7,8,1,0.622,1,1
42,1,8,7,8,1,0.558,0.93,1
42,1,8,7,8,1,0.454,0.96,1
42,1,8,7,8,1,0.502,0.93,1
42,1,8,7,8,1,0.454,1,1
42,1,8,7,8,1,0.454,1,1
42,1,8,9,8,1,0.383,0.94,1
42,1,8,9,8,1,0.383,0.96,1
42,1,8,9,8,1,0.366,0.98,1
42,1,10,9,10,1,0.774,0.9,1
42,1,10,9,10,1,0.614,0.95,1
42,1,10,9,9,2,0.422,0.93,1
42,1,10,9,10,1,0.406,0.94,1
42,1,10,9,10,1,0.469,0.96,1
42,1,10,9,10,1,1.246,0.91,1
42,1,10,9,10,1,0.35,0.92,1
42,1,10,9,10,1,0.438,0.93,1
42,1,10,9,10,1,0.526,0.83,1
42,1,10,9,10,1,0.47,0.94,1
42,1,10,9,10,1,0.414,0.9,1
42,1,10,9,10,1,0.462,0.96,1
42,1,10,9,10,1,0.479,0.93,1
42,1,10,9,10,1,1.59,0.98,1
42,1,10,9,10,1,0.421,0.93,1
